tconst;titleType;germanTitle;primaryTitle;originalTitle;startYear;endYear;runtimeMinutes;genres;IMDBRating;rating;critic;date;tags
tt6198946;movie;The Hole in the Ground;The Hole in the Ground;The Hole in the Ground;2019;\N;90;Drama,Horror,Mystery;5.6;2.0;"[""Der Film hatte schon ein holprigen Start. Richtige gute Cinematography gegen einen etwas drögen und holprigen Anfang. Die Musik ist grauenhaft, die Schauspieler scheinen nicht wirklich zu überzeugen und die Geschichte verläuft irgendwie im Nirgendwo. Mit optimismus gibt man den Film eine Chance, immerhin steckt auch A24 dahinter. Aber jeglicher guter Wille wird von Szene zu Szene immer weiter abgebaut. Man hofft darauf das die Mutter (die wirklich das schlechteste am ganzen Film ist) sich das ganze nur einbildet und man fühlt mit dem Sohn mit. Aber nope, es ist alles genau so wie sie es sich zusammengebaut hat. Und es wird noch schlimmer und Klischee behafteter. Szenen poltern aneinander und Dinge geschehen einfach irgendwie.\n"", ""Dazu spielt der Film andauernde klassische und nervige Horror Klischees ab. Alles war nur ein Albtraum. Schau dir ihr schockiertes Gesicht an, aber wir werden nicht zeigen was so schlimm ist. Dieses Loch hat auf einmal Bedeutung, ohne das es irgendwie aufgebaut wird. Alles wird underexplained und macht so keinen Sinn. Klar kann man es sich schön reden, aber das hat der Film auch nicht verdient. ""]";2019-06-14 22:24:00;
tt7014006;movie;Eighth Grade;Eighth Grade;Eighth Grade;2018;\N;93;Comedy,Drama;7.4;8.0;"[""Eighth Grade ist ein besonderer Film. Ein Film der nicht davor zurückschreckt die grauen des Erwachsen werdens zu zeigen. Die Kamera wird voll drauf gehalten und auch wenn der Cringe das erträgliche schon längst überschritten hat, bleibt man dabei. Es wirkt alles Authetisch und schonungslos ehrlich. Und da muss man Elsie Fisher ein großes Lob aussprechen. Gerade in diesem Alter sich von solch einer verwundbaren Seite zu zeigen, braucht schon richtig viel Mut. Und das macht diesen Film so genial. Schonungslose Ehrlichkeit. Ob es die Situationen sind, oder auch die Schauspieler die endlich mal alters gerecht gecastet werden. Man fühlt den Cringe mächtig in sich drin, freut sich dann aber auch ehrlich wenn es mal Berg auf geht oder spürt eine authentische Wut wenn etwas furchtbares außerhalb ihrer Kontrolle passiert.\n"", ""Genau sowas hat dieses Gerne gebraucht. Ehrlichkeit, verletzlichkeit und aufrechte Gefühle. ""]";2019-06-15 12:40:00;
tt0056732;movie;Der Würgeengel;The Exterminating Angel;El ángel exterminador;1962;\N;95;Drama,Fantasy;8.0;8.0;"[""Ich liebe diesen Film. Die Prämisse ist so genial und geradlinig durchgezogen, das es mir immer wieder eine Freude ist den Film anzuschauen. Das auftreten des missglückten Zustandes und das Auflösen desselben sind rein zufällig ohne großen Grund und Tiefsinn, aber was es mit ihnen macht oder wie die Umwelt darauf reagiert ist es eben nicht. Wie sie zu Beginn noch versuchen alles zu rationalisieren, ihre Würde zu behalten bis alles langsam und qualvoll über ihnen zusammenbricht ist einfach eine Freude zum anschauen. Jeder verfällt der Krise auf die eigene Art und Weise und niemand kommt ungeschont davon.\n"", ""Als einzigen Kritikpunkt hätte ich, das die Charaktere ein bisschen klarer gekennzeichnet seien, manchmal verliert man wer wer ist, solange die Person kein markantes Zeichen nach außen trägt. Aber das tut dem Film und dem was er machen möchte kein abbruch. Ein ironisches und auf seine eigene Art und Weise super lustiges Meistewerk. ""]";2019-06-15 12:50:00;
tt0056119;short;La Jetée - Am Rande des Rollfelds;La Jetée;La jetée;1962;\N;28;Drama,Romance,Sci-Fi;8.2;8.0;"[""Eine Kurzgeschichte erzählt mithilfe einer Diashow. Gerade wenn man bedenkt, welche Thematik sich La Jetée annimmt, eingeltich eine perfekte Art und Weise dies darzustellen. Alles wird erzählt aus Erinnerungen, unklaren Verhältnisse wie Ort und Zeit. Unklaren Ergebnissen, dessen man Vertrauen mag oder nicht.\n"", ""Eine Geschichte die, wenn man sich darauf einlässt, einen tief verstört. Von der Zerstörung der Erde, zu grausamen Experimenten und das ausnutzverhalten der Peiniger ohne jegliche Hoffnung auf Glück. Auch wenn man optimistisch in die Zukunft blickt, zerrt einem die krankhafte Gegenwart einen wieder in den Moloch. Die Menschen sind dafür noch nicht bereit. Und so kann ich auch die Entscheidung des Objektes der Erzählung verstehen, nur um als offene schwachstelle der Gegenwart niedergestreckt zu werden um sich als Trauma seiner eigenen wieder ins Gedächtnis brennen zu lassen. ""]";2019-06-15 12:59:00;
tt6146586;movie;John Wick: Kapitel 3;John Wick: Chapter 3 - Parabellum;John Wick: Chapter 3 - Parabellum;2019;\N;130;Action,Crime,Thriller;7.4;8.0;"[""John Wick 1 war damals eine offenbarung. Endlich jemand der das Action Gerne versteht und den Zuschauern gibt was es verlangt. Klare geradlinigkeit und brilliante inszinierung. Der zweite Teil wollte daran anschließen und die angekratze Welt noch mehr ausbauen. Das hat in Zügen funktioniert, aber dennoch hat der Film ein wenig an dem gekrankt was John Wick so großartig gemacht hat.\n"", ""Nun sind sie zurück mit Teil 3 und sie haben aus allen was sie gemacht haben gelernt. Wo John Wick 1 noch auf dem Tron saß, überflügelt John Wick 3 alles was dieser aufgebaut hat. Die Action ist noch besser insziniert, die Welt noch interessanter und komplexer. Der Charakter von John Wick wird weiter herausgefordert und überflügelt sich deswegen. Die Lore geht tiefer und baut das Gerüst des zweiten Filmes als festes Mauerwerk aus. Die Vergangenheit von John Wick, alte Beziehungen und so viel mehr. Neue Charaktere die eingefügt werden haben wirkliche Auswirkungen auf die Welt und werfen neue interessante Konzepte in die selbe hinein. Und nichts wird weggeworfen, alles wird verwendet oder für die Zukunft ausgebaut.\n"", ""Die Action hat mit diesen Film einen Höhepunkt erreicht, der schwer zu schlagen sein wird. Der Konflikt in der Bibliothek, der Messerkampf in diesem Museum, die Pferde, alles genial insziniert und choreografiert, das man kaum im Stuhl ruhig sitzen bleiben kann. Neue Feinde tauchen auf, bei denen John improvisieren muss, da seine alten Techniken nicht mehr funktionieren. Zero ist ein zu fürchtender Gegner für John, mit seiner Crew. Geniale Kämpfe in Glaskasten die eher von Ehre und Fähigkeiten strotzen anstatt einfachen Headshots und schnellen Gun Fu. Aber davon gibt es auch genug.\n"", ""So soll eine Fortsetzung sein. Sie setzten auf alles eines drauf und auf so eine geschickte Art und Weise. Und so genial der Film auch alleine für sich steht, setzt er so viele Grundsteine für mehr, was bald kommen wird um alles noch größer, gewaltiger und genialer zu machen. ""]";2019-06-15 13:09:00;
tt0070608;movie;Robin Hood;Robin Hood;Robin Hood;1973;\N;83;Adventure,Animation,Comedy;7.5;7.0;"[""Ein absoluter Klassiker den ich locker 20 Jahre lang nicht mehr gesehen habe. Eine gewisse Sorge steigt da natürlich in einem an, aber schnell merkt man, Robin Hood hat nichts an seinen Charm verloren. Die Geschichte ist wohl bekannt und gut umgesetzt. Aber die wahren Stars sind die Charaktere und ihre brillianten Designs. Robin, Little John, Prinz John, Sir Hiss und so viele mehr sind so knuffig und interessant desgined und animiert.\n"", ""Der Film nimmt leider nach dem Tunier ein bisschen an fahrt ab, aber das tut ihm im großen und ganzen kein abbruch. ""]";2019-06-17 15:51:00;
tt0062771;movie;Bübchen;Bübchen;Bübchen;1968;\N;86;Drama;7.2;9.0;"[""Bübchen hat eine sonderbare faszination auf mich. Die grausamkeit der Geschehnisse und der biedere Look auf eine schweigende Generation gibt so ein Gefühl auf mich ab das ich schwerlich abschütteln kann. Roland Klick schafft das, was normalerweise nur Haneke hinbekommt. Man schaut hin und kann nicht aufhören, obwohl etwas in einem schreit das es dir nicht gut tut. Alles ist geradlinig realistisch. Niemand verhält sich heldenhaft. Nicht die Eltern, nicht die Kinder, nicht die Polizei. Jeder Verrät den anderen, wenn man seine eigene Haut retten kann. Und das Ende reibt es einem nochmal richtig ein. Zusammen sitzen sie am Küchentisch, ein Teller weniger, der Vater lächelt den Sohn an und alles wird schwarz.\n"", ""Ein wirkliches Meisterwerk das auch zeigt, wie kraftvoll Deutsches Kino sein kann. ""]";2019-06-18 10:17:00;
tt0332379;movie;School of Rock;School of Rock;School of Rock;2003;\N;109;Comedy,Music;7.2;7.0;"[""Jack Black ist für viele ein ziemlicher Hit or Miss Schauspieler. Aber selbst wenn man ihn normalerweise nicht mag, kann ich mir kaum vorstellen wie sich jemand seiner Energie und Passion in diesen Film entgegen stehen kann. Es ist Jack Black wie er das beste macht das er kann, sich selbst spielen.\n"", ""Der Film ist sich seiner stärken bewusst und spielt diese komplett aus. Allein das sie sich dafür entschieden haben die Kinder danach zu casten, ob sie ihr Instrument wirklich spielen können, macht schon viel von der authenzität aus. Klar hat man da manchmal probleme, wie zum Beispiel Lawrence, der aus seiner Steiffheit niemals heraus kommt. Aber das kann man locker verzeihen, da sonst einfach alles rund läuft.\n"", ""Es fängt ein bisschen holprig an und braucht ein wenig bis das alles Teile am richtigen Ort sind, aber wenn es mal anfängt nimmt der Film richtig an fahrt auf und ebenso auch an Spaß. Es macht einfachl laune den Kindern zuzuschauen wie sie aus ihrer festgefahrenen Rüstung herauskommen um sich ausdrücken zu können. Jack Black legt sich wirklich ins Zeug, da man weiß und merkt das ihm das alles richtig am Herzen liegt. Was mir auch sehr gut an dem Film gefällt ist, das solche Charaktere wie die steife und relativ strenge Schulleiterin ein wenig aufgebrochen und verletzlich gezeigt wird, sodass diese nicht nur starr in ihrer Rolle verharrt.\n"", ""Ein super unterhaltsamer und spaßiger Film den ich mir immer wieder ansehen kann. Und wenn man sich dann Videos von ihnen anschaut, wie sie 10 Jahre später zusammen kommen und immer noch Rocken, merkt man das in School of Rock richtig viel Herz steckt. ""]";2019-06-18 10:34:00;
tt2125435;movie;Beasts of the Southern Wild;Beasts of the Southern Wild;Beasts of the Southern Wild;2012;\N;93;Adventure,Drama,Fantasy;7.2;8.0;"[""Beast of the Southern Wild hat mich komplett überrascht. Ich war mir nie ganz sicher, ob es in der realität spielt oder eben doch in einer fantastischen Welt. Und dann hab ich realisiert: Magischer Realismus. Hashpuppy bewohnt die selbe Welt wie du und ich, aber ihr Blickwinkel, ihre realität welche nur aus der Bathtub besteht, ist eben anders als die von du und mir.\n"", ""Sie und alle in Bathtub haben eine Entscheidung getroffen. Eine Freie Welt ohne die annehmlichkeiten der anderen. Freiheit heißt bei ihnen tun und lassen was man will, aber für die Kosten um sein Überleben kämpfen zu müssen. Das ganze nicht allein, aber wenn man plötzlich einsam dasteht, heißt es: fressen oder gefressen werden.\n"", ""Wobei, wenn ich sage das sie die Entscheidung getroffen hat, muss ich sagen das ihr Vater daran schuld ist. Er gibt ihr nie einen Blick in die andere Welt. Das kann man verurteilen, muss man aber nicht. Wenn man an all die anderen Menschen hinter den Damm denkt, merkt man auch, das sie keine Ahnung von Bathtub haben. Das macht ihre Ausssage: ""When I die, the scientists of the future, they\""re gonna find it all. They gonna know, once there was a Hushpuppy, and she live with her daddy in the Bathtub."" auch so ausdrucksstark. Oder ihre Philosophie das wir alle ein kleines Teil von einem großen Ganzen sind. Fantastische Philosophische Ideen durch die naiven und ehrlichen Augen eines Kindes.\n"", ""Der Film handwerklich ist meisterlich gemacht. Die Musik ist fantastisch, die Cinematography ist wirklich wirklich gut und die Schauspieler, gerade Hushpuppy und ihr Vater sind einfach nur phänomenal. Und das ganze mit einem Budget von 1,8 Millionen Dollar (im vergleich, Adam Sandlers ""Jack and Jill"" hatte 20 Millionen zur verfügung) zeigen einfach was für ein Passion Projekt das für die Filmemacher und alle die daran mitgearbeitet haben ist. Es steckt wahres Herz und Passion hinter diesem Projekt und das spürt man. Ein ganz besonderer Film, den man sich nicht entgehen lassen sollte. ""]";2019-06-18 11:03:00;
tt0266697;movie;Kill Bill: Volume 1;Kill Bill: Vol. 1;Kill Bill: Vol. 1;2003;\N;111;Action,Crime,Thriller;8.2;9.0;"[""Kill Bill Vol. 1 ist ein Meistwerk. Ein Künstler mit einer Vision der diese bis zur vollendung durchgeführt hat. Gespickt mit Popkultur Referenzen, starken verstörenden Themen, lustigen Szenen, fantastischen Charakteren und einem Plot der einen auf eine wunderbar blutige Reise mitnimmt.\n"", ""Die schon gewohnte, nicht lineare Erzählstrucktur gibt dem Film ein wunderbares Pacing. Es geht ständig auf eine interessante Art und Weise weiter, ohne das man viel Zeit zum atmen hat. Von einer Ikonischen Szene zur nächsten, perfekt unterlegt mit einem brillianten Soundtrack. Die ganze Welt ist so herrlich absurd dargestellt, das die bestialische realität und eine Art Standup Duo perfekt zusammen passen, ohne das irgendetwas befremdlich wirkt.\n"", ""Filmtechnisch ist Vol. 1 auch herrlich verspielt und genial. Egal ob es jetzt der overhead shot des Tatortes in der Kirche ist, der geniale Anime Part dazwischen oder die hyper stilisierte Gewalt gegen die Crazy 88 und O-Rin, alles ist besonders, prägnant und sowas machen Filme selten auf so eine geniale Art und Weise. Dazu noch die genialen Dialoge für die Tarantino zurecht wohlbekannt sind machen Kill Bill Vol 1 für mich zum besten und rundesten Film dieses Ausnahmetalentes.""]";2019-06-23 16:39:00;
tt0144084;movie;American Psycho;American Psycho;American Psycho;2000;\N;102;Crime,Drama,Horror;7.6;7.0;"[""American Psycho ist eine herrliche Persiflage und ein gelungener ironischer Blick in das Yuppi Zeitalter der 80er und dem maximalen Wahn des Kapitalismus der Wallstreet und welche Monster diese aus den Löchern hervorlockt und nährt.\n"", ""Der Film führt einen wunderbar durch das Leben von Patrick Bateman, einem oberflächlichen und sehr selbstsicheren Geschäftsmann, dessen wahre Natur immer wieder in brutalste Art und Weise zum Vorschein tritt. Jemand, der einfach nur bei dem Gedanke das es jemanden gibt der eine bessere Visitenkarte als er hat, alle Sicherungen durchbrennen. Der sich mit Geld und Macht alles erkauft und sich alles gefallen lassen kann.\n"", ""Christian Bale spielt diesen Charakter einfach phänomenal und bringt den Wahn des Protagonisten glaubhaft und erschreckend auf die Leinwand. Mit Szenen die sich einem wirklich in die Netzhaut einbrennen.\n"", ""Einzig allein der Twist gegen Ende stößt mich von dem gesamt Kunstwerk ein wenig ab. Ein sonderbarer Cop-out. Eine Entscheidung welche die grausamkeit einfach weniger real macht, welches Bateman von einem psychotischen Täter zu einem Thought Crime Kriminellen macht. Es wogt die Kanten, welcher der Film davor so geschickt aufgebaut hat.\n"", ""Aber nichts desto trotz gehört American Psycho nach wie vor zu den ganz großen des Kinos, und das zurecht. ""]";2019-06-23 16:46:00;
tt0105236;movie;Reservoir Dogs;Reservoir Dogs;Reservoir Dogs;1992;\N;99;Crime,Thriller;8.3;7.0;"[""Ich hatte relativ schlechte Erinnerungen an Reservoir Dogs. Kammerspiele gehören zu meinen absoluten Favourites, und mit so einem talentierten Schreiber wie Tarantino hinter den Dialogen, konnte da eigentlich nichts schief gehen. Aber da waren die Erwartungen dann doch höher, als das was der Film mir damals gegeben hat.\n"", ""Mit frischen Augen bin ich sehr froh das ich Tarantinos erstlingswerk nochmal eine Chance gegeben habe. Ein spannender, gut erzählter Thriller, der mit fantastischen Charakteren (mit einer Ausnahme, aber dazu später) und guten, Plot driven Dialogen punktet. Die Geschichte entfaltet sich Stück für Stück und mit jedem Dialog lernt man mehr über die Leute und in welcher Situation sie dort stecken. Mit explodierenden Emotionen, einem blutigen Schlamassel und der Panik, das eine Ratte unter ihnen wandelt, dreht sich das Karusell immer schneller und immer wilder.\n"", ""Die Idee die Geschichte direkt zu erzählen und mit Backflashes zu intercuten war eine recht gute und gibt dem Film ein besonderes Pacing. Leider fallen die Geschichten manchmal ein wenig Flach und geben weniger über die Charaktere preis, als Tarantino es vielleicht mochte. Mr White, Mr Orange, Mr Pink und auch Nice Guy Eddie und Joe sind fantastisch gemacht und haben ihren eigenen Codex und Gedanken zu der ganze Situation. Der einzige der heraus fällt ist Mr Blond, welcher effektiv von Michael Madsen gespielt wird, dessen Charakter aber komplett flach fällt und das davor so gut zusammen gebaute Gewebe der Geschichte und der Welt ein wenig entzwei reißt. Er ist zu cool für alles. Ist zu locker von der Gefahr entkommen und konnte sogar noch eine Geisel nehmen, und Nice Guy Eddie und Joe nehmen ihn und sein psycho Gehabe einfach viel zu leicht hin. Daran hängt sich meiner Meinung nach der ganze Film auf und verschenkt zu viel Potential. Daran und an den Backflashes von Mr Orange die gerade auch filmisch sehr gelungen sind, aber den offenen Weg der Geschichte verlässt und sich auf den geraden Strang der Rattenjagd verfängt.\n"", ""Aber nichtsdestotrotz ist Reservoir Dogs ein fantastisch gelungener Film und ein strahlendes Beispiel mit was Tarantino der Filmlandschaft geben kann und dann auch in vielerlei hinsicht gegeben hat.""]";2019-06-23 16:57:00;
